91389 Y36821  0 Explosn of bomb placed during war op but expld after, civ    Explosion of bomb placed during war operations but exploding after cessation of hostilities, civilian
91390 Y36821A 1 Explosn of bomb place dur war op but expld after, civ, init  Explosion of bomb placed during war operations but exploding after cessation of hostilities, civilian, initial encounter
91391 Y36821D 1 Explosn of bomb place dur war op but expld after, civ, subs  Explosion of bomb placed during war operations but exploding after cessation of hostilities, civilian, subsequent encounter
91392 Y36821S 1 Explosn of bomb place dur war op but expld after, civ, sqla  Explosion of bomb placed during war operations but exploding after cessation of hostilities, civilian, sequela
91393 Y3688   0 Oth war operations occurring after cessation of hostilities  Other war operations occurring after cessation of hostilities
91394 Y36880  0 Oth war operations occurring after, military personnel       Other war operations occurring after cessation of hostilities, military personnel
91395 Y36880A 1 Oth war operations occurring after, milt, init               Other war operations occurring after cessation of hostilities, military personnel, initial encounter
91396 Y36880D 1 Oth war operations occurring after, milt, subs               Other war operations occurring after cessation of hostilities, military personnel, subsequent encounter
91397 Y36880S 1 Oth war operations occurring after, milt, sequela            Other war operations occurring after cessation of hostilities, military personnel, sequela
91398 Y36881  0 Oth war operations occurring after, civilian                 Other war operations occurring after cessation of hostilities, civilian
91399 Y36881A 1 Oth war operations occurring after, civilian, init           Other war operations occurring after cessation of hostilities, civilian, initial encounter
91400 Y36881D 1 Oth war operations occurring after, civilian, subs           Other war operations occurring after cessation of hostilities, civilian, subsequent encounter
91401 Y36881S 1 Oth war operations occurring after, civilian, sequela        Other war operations occurring after cessation of hostilities, civilian, sequela
91402 Y3689   0 Unsp war operations occurring after cessation of hostilities Unspecified war operations occurring after cessation of hostilities
91403 Y36890  0 Unsp war operations occurring after, military personnel      Unspecified war operations occurring after cessation of hostilities, military personnel
91404 Y36890A 1 Unsp war operations occurring after, milt, init              Unspecified war operations occurring after cessation of hostilities, military personnel, initial encounter
91405 Y36890D 1 Unsp war operations occurring after, milt, subs              Unspecified war operations occurring after cessation of hostilities, military personnel, subsequent encounter
91406 Y36890S 1 Unsp war operations occurring after, milt, sequela           Unspecified war operations occurring after cessation of hostilities, military personnel, sequela
91407 Y36891  0 Unsp war operations occurring after, civilian                Unspecified war operations occurring after cessation of hostilities, civilian
91408 Y36891A 1 Unsp war operations occurring after, civilian, init          Unspecified war operations occurring after cessation of hostilities, civilian, initial encounter
91409 Y36891D 1 Unsp war operations occurring after, civilian, subs          Unspecified war operations occurring after cessation of hostilities, civilian, subsequent encounter
91410 Y36891S 1 Unsp war operations occurring after, civilian, sequela       Unspecified war operations occurring after cessation of hostilities, civilian, sequela
91411 Y369    0 Other and unspecified war operations                         Other and unspecified war operations
91412 Y3690   0 War operations, unspecified                                  War operations, unspecified
91413 Y3690XA 1 War operations, unspecified, initial encounter               War operations, unspecified, initial encounter
91414 Y3690XD 1 War operations, unspecified, subsequent encounter            War operations, unspecified, subsequent encounter
91415 Y3690XS 1 War operations, unspecified, sequela                         War operations, unspecified, sequela
91416 Y3691   0 War operations involving unsp weapon of mass destruction     War operations involving unspecified weapon of mass destruction [WMD]
91417 Y3691XA 1 War operations involving unsp weapon of mass dest, init      War operations involving unspecified weapon of mass destruction [WMD], initial encounter
91418 Y3691XD 1 War operations involving unsp weapon of mass dest, subs      War operations involving unspecified weapon of mass destruction [WMD], subsequent encounter
91419 Y3691XS 1 War operations involving unsp weapon of mass dest, sequela   War operations involving unspecified weapon of mass destruction [WMD], sequela
91420 Y3692   0 War operations involving friendly fire                       War operations involving friendly fire
91421 Y3692XA 1 War operations involving friendly fire, initial encounter    War operations involving friendly fire, initial encounter
